label,x,y,plot_type,plot_num
EAS,0.0,105.01427254507698,path,0
EAS,1.9999999999999998,105.01427254507698,path,0
EAS,2.3536239048699983,105.01427254507698,path,0
EAS,2.769772742787744,105.01427254507698,path,0
EAS,3.2595016692412875,105.01427254507698,path,0
EAS,3.835820523344979,105.01427254507698,path,0
EAS,4.51403943926784,105.01427254507698,path,0
EAS,5.312175565893376,104.99995067620532,path,0
EAS,6.251431699376473,104.99995067620532,path,0
EAS,7.356759543657272,104.99995067620532,path,0
EAS,8.65752256216612,104.99995067620532,path,0
EAS,10.188276029632767,104.99995067620532,path,0
EAS,11.989685006378826,105.0060259472468,path,0
EAS,14.109604621437303,105.0060259472468,path,0
EAS,16.604351362639502,105.0060259472468,path,0
EAS,19.54019914598451,105.0060259472468,path,0
EAS,22.99513990795473,105.0060259472468,path,0
EAS,27.06095549159617,105.0060259472468,path,0
EAS,31.845655866821872,105.01928017400039,path,0
EAS,37.47634845720769,105.01928017400039,path,0
EAS,44.10261479806095,105.01928017400039,path,0
EAS,51.90048422799478,105.01928017400039,path,0
EAS,61.077110176668356,105.01928017400039,path,0
EAS,71.87627327609256,152.8718590288511,path,0
EAS,84.58485748779005,152.8718590288511,path,0
EAS,99.54047128664226,152.8718590288511,path,0
EAS,117.14041636113332,152.8718590288511,path,0
EAS,137.852242086994,152.8718590288511,path,0
EAS,162.22616615793757,152.8718590288511,path,0
EAS,190.90969133236692,582.2156041979151,path,0
EAS,224.6648065956057,582.2156041979151,path,0
EAS,264.388229693206,582.2156041979151,path,0
EAS,311.13522878609473,582.2156041979151,path,0
EAS,366.1476560590739,582.2156041979151,path,0
EAS,430.8869380063768,3100.219062332204,path,0
EAS,507.0728987940227,3100.219062332204,path,0
EAS,596.7294480566679,3100.219062332204,path,0
EAS,702.2383468430268,3100.219062332204,path,0
EAS,826.4024800230676,3100.219062332204,path,0
EAS,972.5203160130715,3100.219062332204,path,0
EAS,1144.4735318700439,14027.294079365725,path,0
EAS,1346.8301315501653,14027.294079365725,path,0
EAS,1584.9657967078351,14027.294079365725,path,0
EAS,1865.2066937664413,14027.294079365725,path,0
EAS,2194.997530986113,14027.294079365725,path,0
EAS,2583.09933002977,37243.63822646971,path,0
EAS,3039.8221659058686,37243.63822646971,path,0
EAS,3577.2990581148733,37243.63822646971,path,0
EAS,4209.808289024043,42360.04764744442,path,0
EAS,4954.152711983422,42360.04764744442,path,0
EAS,5830.106125650355,42360.04764744442,path,0
EAS,6860.938572629837,42360.04764744442,path,0
EAS,8074.034517193114,42360.04764744442,path,0
EAS,9501.620324205594,42360.04764744442,path,0
EAS,11181.620365024455,42360.04764744442,path,0
EAS,13158.664493151364,42360.04764744442,path,0
EAS,15485.273653622551,15903.998423542078,path,0
EAS,18223.25512230979,15903.998423542078,path,0
EAS,21445.344440206478,15903.998423542078,path,0
EAS,25237.13766132044,15903.998423542078,path,0
EAS,29699.365245089295,2671.7850967747604,path,0
EAS,34950.56800015368,2671.7850967747604,path,0
EAS,41130.24616697306,2671.7850967747604,path,0
EAS,48402.56529588771,2671.7850967747604,path,0
EAS,56960.71736871603,591.7557284473302,path,0
EAS,67032.05301877687,591.7557284473302,path,0
EAS,78884.12118875318,591.7557284473302,path,0
EAS,92831.77667225552,591.7557284473302,path,0
EAS,109245.54435368684,591.7557284473302,path,0
EAS,128561.4623456865,591.7557284473302,path,0
EAS,151292.66551092593,591.7557284473302,path,0
EAS,178043.01708900763,591.7557284473302,path,0
EAS,209523.15055793297,591.7557284473302,path,0
EAS,246569.34788841338,591.7557284473302,path,0
EAS,290165.7556991883,591.7557284473302,path,0
EAS,341470.529494138,591.7557284473302,path,0
EAS,401846.6005130095,591.7557284473302,path,0
EAS,472897.88252908183,591.7557284473302,path,0
EAS,556511.8804414256,591.7557284473302,path,0
EAS,654909.8325755455,591.7557284473302,path,0
EAS,770705.7187421062,591.7557284473302,path,0
EAS,906975.7016257171,591.7557284473302,path,0
EAS,1067339.846241261,591.7557284473302,path,0
EAS,1256058.2883668502,591.7557284473302,path,0
EAS,1478144.4067051562,591.7557284473302,path,0
EAS,1739498.0052355682,591.7557284473302,path,0
EAS,2047062.0437980513,591.7557284473302,path,0
EAS,2409007.0805175644,591.7557284473302,path,0
EAS,2834948.325853612,591.7557284473302,path,0
EAS,3336201.0744001213,591.7557284473302,path,0
EAS,3926081.30008054,591.7557284473302,path,0
EAS,4620259.40016632,591.7557284473302,path,0
EAS,5437176.485465885,591.7557284473302,path,0
EAS,6398534.275594774,591.7557284473302,path,0
EAS,7529871.613584933,591.7557284473302,path,0
EAS,8861242.915167762,591.7557284473302,path,0
EAS,10428016.575999377,591.7557284473302,path,0
EAS,12271814.546826337,591.7557284473302,path,0
EAS,14441618.036770925,591.7557284473302,path,0
EAS,16995068.718172893,591.7557284473302,path,0
EAS,19999999.999999996,591.7557284473302,path,0
